id,name,followers,popularity,genres,main_genre,n_genres
4kizyh8rdybo94qs7tfgrg,d'avant,1287,8,[],pop,0
69wzuykavxlrs5kvygesvd,bobby bare,195287,51,"['classic country', 'outlaw country', 'traditional country']",country,3
0xfbugja4wiub0umqslbhx,the world,109,0,[],hip-hop,0
6fcvjjzvxgybo7ywsj0hrj,butcher babies,210525,44,"['groove metal', 'metal']",rock,2
1ka3wxymplxomnuoe22lyd,gram parsons,151142,43,"['country rock', 'alt country', 'americana', 'roots rock']",country,4
3v70uc5ftw2rt78ctlaqdz,get dead,30522,38,"['folk punk', 'punk', 'skate punk', 'ska punk']",folk,4
3jt7ielgxbsz86qkuq7bqc,rajitheone,13565,16,[],hip-hop,0
5a2ear3hamoeng9rduvn8j,prince,7900709,72,"['funk', 'funk rock']",r&b,2
5deltppdatbdsjk60f5xnt,autumn,636279,64,['underground hip hop'],hip-hop,1
7mmu5guooyxobagozksvj7,bomb the music industry,49887,36,"['folk punk', 'ska punk', 'ska', 'anti-folk', 'skate punk']",folk,5
3qchzuotsckwmargeeiuir,saramalacara,306987,58,"['hyperpop', 'argentine trap']",hip-hop,2
2vygnfdnpbxah21zrqhxyk,a certain ratio,43822,29,"['post-punk', 'madchester', 'new wave', 'alternative dance']",rock,4
4xz0iuusldtkp0aubxqgx1,kita mahal,2728,12,[],hip-hop,0
2gbt6gpxmis0oakzbeqcyb,pinegrove,537406,64,['midwest emo'],rock,1
4o4tltij3ewmferz73atct,qveen herby,664005,55,[],hip-hop,0
6ybdfmqnafhkrrtfgv4vah,wawmart,356,4,['cloud rap'],hip-hop,1
1vwvrqf7xizj72jtc8u1mg,know the score,2304,3,"['hardcore', 'hardcore punk']",electronic,2
5zvogq4uw2vibhmmkyl3c2,kyle edwards,19229,36,"['jersey club', 'baltimore club', 'philly club']",electronic,3
57si9o6izezhgtpvj6auv8,sonyae,8057,33,['ballroom vogue'],electronic,1
7x83xhcmbotl1udysptuzm,tom waits,1471389,60,"['singer-songwriter', 'southern gothic']",folk,2
3qwtkcuakfdzoosqtrears,sawanohiroyukinzkmizuki,36381,10,[],rock,0
7gdumnghjv3bxqi9nqvy9a,the aluminum group,3488,15,[],pop,0
62k5lkmhymqldno2dwovvv,boys noize,315104,58,['electro house'],electronic,1
4yel33ar2wlusf94yh9ccf,kahdami,386774,55,[],hip-hop,0
4sb7rznn93bss6gqgepo4v,too hort,1683818,64,"['hyphy', 'west coast hip hop', 'g-funk', 'old school hip hop', 'gangster rap']",hip-hop,5
1tqhsyv8ybbdwanfnzhtcr,lil dicky,2054511,61,[],hip-hop,0
4jlcgjjdgmw0hmvbsf6lei,how to dress well,87460,27,"['alternative r&b', 'indie r&b']",pop,2
2fcgwigepmpyitfpscscdo,vluestar,29009,42,[],electronic,0
3dfovponoaat4ez1fei8ue,sir sly,286007,50,[],pop,0
3k2srho6ncf3o9mswgr76h,bakar,722779,65,[],hip-hop,0
5x0v59ipznbvnubw0rqvri,roc marciano,186164,55,"['boom bap', 'underground hip hop', 'east coast hip hop']",hip-hop,3
255w1o3tp19jnuzpi6cmvl,benjamin dakota rogers,77434,39,['southern gothic'],folk,1
0pcnk4d3e2xtszsm6hmswr,kflay,651985,63,[],electronic,0
5cgtn5ywc3fr06wtps1dbq,goapele,333820,48,['neo soul'],r&b,1
6qqnvtky8ubg9cp3jd7dah,billie eilish,120831372,93,[],hip-hop,0
3crnzly8r4lvwaigkeoz7v,e-40,1044910,68,"['hyphy', 'west coast hip hop', 'g-funk']",hip-hop,3
7r8xr0lmnaam623mmrdn1v,max frost,127653,47,[],rock,0
1zz6nbe8uizjm88tvehftx,le youth,127022,53,['melodic house'],electronic,1
4aetbfhtrgnhytjeoatnvo,the lords of altamont,9239,18,"['garage rock', 'stoner rock', 'proto-punk']",rock,3
6yow6sfviq5d4wa5jgxh7f,pool kids,46931,42,"['midwest emo', 'math rock']",rock,2
0y4inqk6oespitzd6ijmwb,freddie gibbs,1503665,70,"['jazz rap', 'alternative hip hop']",hip-hop,2
6pxs4yhdkkvl1wkil4v8dl,fetty wap,5133143,73,[],hip-hop,0
53vakbi2fxrs1pwg6dvtop,mir fontane,27600,34,[],hip-hop,0
6zgqgx7xsnbh26cnjzqsjw,lords of altamont,2464,1,['garage rock'],rock,1
6grhfxmfcxcdihn9draxjk,dj smallz 732,39738,45,"['jersey club', 'baltimore club', 'philly club']",electronic,3
4mmcehdnzxjwnr42ifpujc,moonlight scorpio,73517,47,[],hip-hop,0
7wgrlsb3v7jkv3fssjywtv,born ruffians,98083,38,[],rock,0
5c3glxai8yomid29zeur9y,nick drake,965745,63,"['folk', 'singer-songwriter']",folk,2
4hietkzsz7owan8htb8tc1,bleu edmondson,54206,31,"['texas country', 'red dirt']",country,2
4nxozlyoad67hf9auencmy,pouya,1385652,68,"['horrorcore', 'emo rap', 'trap metal', 'underground hip hop', 'cloud rap']",hip-hop,5
5lhrucqkqzciwex7xg4syt,rich homie quan,2929735,66,['southern hip hop'],hip-hop,1
44dugsrbrulhwflyj4ysub,edwin raphael,29510,45,[],folk,0
7lqapghwyv2me9baz5xqml,tally hall,1016864,62,[],rock,0
5g63iwamj2urkzmkcc8dmi,lil tracy,1417634,73,"['emo rap', 'cloud rap']",hip-hop,2
4vepl2vrfr6preu9a5mcsg,deezy,25513,26,[],hip-hop,0
41areialxy3radwqsr23a5,happy campers,1510,10,"['skate punk', 'melodic hardcore', 'ska punk', 'punk']",rock,4
22680b8sudq6bl6nqajfwg,siriusmo,91973,44,"['french house', 'electroclash']",electronic,2
0abk515kendyatudpckvfw,westside gunn,845945,69,"['boom bap', 'alternative hip hop', 'jazz rap', 'experimental hip hop']",hip-hop,4
5bhfzpe8kugzjikosyjlqm,yeek,230348,46,['bedroom pop'],pop,1
68keuyfkyqrdqqllsmiatm,vince staples,2045505,67,[],hip-hop,0
1uas3zokv40zrpzsrhx4ol,k forest,127140,39,"['trap soul', 'dark r&b']",hip-hop,2
6kjiiocwswtnc7icintpew,jonathan wilson,87809,40,['neo-psychedelic'],rock,1
6rwjtqqill7a1tq0vapylk,the magnetic fields,292118,59,['anti-folk'],folk,1
4xibg5awhlwtuxajo9ro6f,brian setzer,101573,37,"['rockabilly', 'psychobilly', 'swing music']",rock,3
3xt0yrweurmp48fodxqmwf,billie jo spears,62318,43,"['classic country', 'traditional country']",country,2
4uclxfda8flqqemnkl7hh3,jzac,68229,44,[],hip-hop,0
3yrqjxttj7xs2delcxiem3,murder by death,100354,45,"['southern gothic', 'folk punk', 'alt country']",folk,3
1dfer4hawdbwqfhlkxsg1d,queen,55713711,86,"['classic rock', 'rock', 'glam rock']",rock,3
6ejmqnuk0r6qiaevffinnr,paul davis,153313,46,"['yacht rock', 'soft rock']",pop,2
3sxwqsqaobz9wci9pdqzy6,fontaines dc,1198462,73,['post-punk'],rock,1
5uh8bhewltd8j0tlzjnimc,lemon jelly,183944,41,"['downtempo', 'plunderphonics', 'trip hop']",electronic,3
4viqlq68ltkccjdvhobtyl,good tiger,66626,39,"['djent', 'progressive metal', 'post-hardcore', 'math rock']",rock,4
3ewqz4idkc9cqzceituexe,paolo pellegrino,3587,40,"['latin house', 'slap house']",electronic,2
3zahmxuw1f3hmulpuy1rab,the connells,48049,50,['jangle pop'],pop,1
3g40qw99t4ccx44vx1g8a3,susan tyler,93,24,[],electronic,0
49aahxvaj0tch0f15onwil,loreen,1203495,67,['europop'],pop,1
40znyros4zlfyybss2pge2,zach bryan,7506751,87,"['country', 'red dirt']",country,2
7hqh1sjokcvmdstilkj2s8,the brian setzer orchestra,109850,54,"['rockabilly', 'swing music', 'big band', 'christmas', 'boogie-woogie']",jazz,5
0vao3fehpxir9e1nalfzbr,emmy lou and the rhythm boys,4547,19,"['rockabilly', 'psychobilly', 'dansband', 'boogie-woogie', 'rock and roll']",rock,5
63t3eqmeymxd4cm85rqscd,steve moakler,36478,33,[],country,0
6nwh8ahppbwounhzjwrht6,david allan coe,1072823,60,"['outlaw country', 'classic country', 'country', 'honky tonk']",country,4
5zfamrd5q4szvtxvywuodv,mark o'connor,15685,40,"['bluegrass', 'newgrass']",country,2
19eluqmk9acobbvdhc6eek,louis armstrong,3270461,76,"['jazz', 'swing music', 'vocal jazz', 'big band']",jazz,4
5matrg5du62bxwer29cu5t,benny the butcher,542807,65,['boom bap'],hip-hop,1
6kgrta0dlnvpwb6zjpxrrb,femi kuti,76715,38,"['afrobeat', 'afropop', 'highlife']",r&b,3
3cysrchfilgr8dsbkcmp5j,cowboy junkies,225909,50,['alt country'],country,1
2lfhvcuej9gq6aziu3zaoa,3lw,662152,43,[],hip-hop,0
3girvgzssib9aiirig0ni3,jeremy zucker,2369482,66,[],electronic,0
1dc6dxbojakgzj7zamexya,daniel james,819,23,[],pop,0
01nviud8yzsnfh6x6cc9rx,large professor,105745,42,"['jazz rap', 'east coast hip hop', 'boom bap']",hip-hop,3
297cnytydzjz5sh569evgu,jay dutch,677,0,[],hip-hop,0
0kmsrud2q1ldbgp43lwu54,a story told,19412,42,[],rock,0
6jrrtgfmqo5mqm18tvduiy,forze dj team,3986,30,"['gabber', 'happy hardcore', 'hardcore', 'hardcore techno']",electronic,4
0kefub5rzlzob2zgomqvsu,gil scott-heron,385765,49,"['spoken word', 'jazz funk']",jazz,2
4yuo3rypjawq7frozgd4sd,thin lear,711,8,['baroque pop'],classical,1
5trkbv9x6odtblzwpjebz5,youngr,146599,44,[],electronic,0
5hj2kx5utwn4ns8fb5rn1i,clipping,282259,47,"['experimental hip hop', 'horrorcore', 'experimental', 'alternative hip hop']",hip-hop,4
23lbwefiodbygdrbaz3urj,yung joc,884114,64,"['crunk', 'southern hip hop']",hip-hop,2
5vcrwzyyox3wutbkaqcivn,lenny williams,99047,40,['quiet storm'],r&b,1
7lvirmqxj6r39lrffugeus,housecall,11175,38,[],rock,0
4yrvrgi8ubohu2ftpg4jlx,benjamin o,242,19,[],pop,0
3mvtajg7rcyk7dqzlwauzv,the bouncing souls,226994,48,"['punk', 'skate punk', 'ska punk', 'ska', 'melodic hardcore', 'pop punk']",rock,6
5xxvv9vjh0ywqyib7ojpfr,heavy cream,929,2,['garage rock'],rock,1
2lbyscdelfowhywlmekvgf,trajik,589,4,['crunk'],hip-hop,1
7thrhct3trzqzshojpgzwt,selldretti,633,0,[],hip-hop,0
49qie8dj4jundpygrpdkbf,stone sour,3120994,66,"['post-grunge', 'alternative metal', 'nu metal']",rock,3
0qzvxyfzxcweramx6wnrn7,rufus  carla,10885,19,[],r&b,0
2jxkmovmsrdtp5wmwjezvo,pryde,21876,27,[],hip-hop,0
30fiiwr2eezp1tahzycmym,big l,1073561,65,"['east coast hip hop', 'old school hip hop', 'hardcore hip hop', 'boom bap', 'hip hop']",hip-hop,5
6hckjzbswoic7qc5tj1n5l,jmsn,334874,64,[],pop,0
0whgv9lzljq2qkj8ipw6jx,new york dolls,309787,40,"['proto-punk', 'glam rock', 'punk']",rock,3
4801sdbxepktfnojhn88nw,cam  china,5244,20,[],hip-hop,0
3devex6kvzhpdqq2vrun14,the brand new heavies,179524,46,"['acid jazz', 'jazz funk', 'funk']",jazz,3
2p560daomnduacoh8zhocr,the jam,832539,56,"['punk', 'new wave', 'britpop', 'power pop']",pop,4
1pgtr4nhbqjp9ocubpyywh,fountains of wayne,255093,59,['power pop'],pop,1
1fgh4bh7g9w6v4fuckzwp5,descendents,589009,56,"['punk', 'skate punk', 'hardcore punk', 'ska punk', 'melodic hardcore']",rock,5
57lyzlek2lcfghvwuwbcus,summer walker,8185367,81,['r&b'],r&b,1
1yzcstrb22dqkh9lghpirp,billie holiday,2089172,66,"['jazz', 'vocal jazz']",jazz,2
38bnnl6h42swztdcfek8eb,espen grjotheim,1352,23,['classical crossover'],folk,1
5v0mlue1bft0mbllnd7fjz,ella fitzgerald,2757738,78,"['vocal jazz', 'jazz', 'swing music', 'big band', 'christmas']",jazz,5
5x5aokbb8mujrov7fjtfax,mickey newbury,13314,25,['outlaw country'],country,1
3nj3mfjcffokirkaow1r8c,evynne hollens,26746,39,[],pop,0
50hfwg3mauux5phnrrvc97,sawyer brown,657739,53,"['classic country', 'country']",country,2
6gug2frlklsnsjsg3prtt0,secret garden,289209,59,"['new age', 'celtic']",folk,2
4pdpgtf16xpqvxxsrfwqnn,thelonious monk,733986,53,"['jazz', 'bebop', 'hard bop', 'cool jazz', 'free jazz']",jazz,5
0nkyxwgxe3wtfixdsj39pk,rosemary clooney,148631,54,"['vocal jazz', 'big band']",jazz,2
74aszwbe4lxaubb36ztrgx,bob dylan,7446731,75,"['folk rock', 'folk', 'singer-songwriter', 'roots rock']",folk,4
1kcspy1glikqw2totwuxor,pnk,18323785,80,[],electronic,0
07ogopi4udewdd6tcgsxdj,mcki robyns-p,31863,37,['vocaloid'],electronic,1
3phzfihmpfuryv1vzszw3h,jack the rip,641,28,"['j-rap', 'jazz rap']",hip-hop,2
0ki2shlngm2gkwazblx465,mary ford,3963,33,[],jazz,0
5bwapg9vdshhd1j50unnf6,blossom dearie,164878,53,"['french jazz', 'vocal jazz', 'jazz']",jazz,3
5u4tojpa2egjcmszzfss6b,hunter revenge,404,1,[],rock,0
1kghj9tkwzya5zkxxgxvmu,cathrine iversen,1093,30,"['new age', 'classical crossover', 'celtic']",folk,3
5injqks1o8h1imazpqgzbb,tame impala,9857195,86,"['neo-psychedelic', 'indie']",rock,2
602dnpasxjb4b9dzrvxbdc,peggy lee,517300,65,"['vocal jazz', 'swing music', 'big band', 'jazz']",jazz,4
0fb6betn4vescddnhecum9,shing02,138967,57,"['j-rap', 'jazz rap']",hip-hop,2
232zhp9h5dxcpnn0w3epoz,the venus 3,166,0,[],pop,0
01qe6o86tulkqwnofn1zgs,adam blackstone,10161,33,"['christian jazz', 'vocal jazz']",hip-hop,2
2wgyrlosddggjtlijippnc,memphis minnie,48094,25,"['blues', 'classic blues', 'country blues', 'ragtime']",blues,4
6ieafef7j2peeckffb1aim,blue monkey,155,1,[],pop,0
6q192dxotxtaysaqnpy5yr,amy winehouse,9826115,78,[],r&b,0
2hkzgvbotqz7ubbunbwmlc,les paul,49216,41,[],pop,0
75eraseadydxu4zyzdxglz,big sugar,95336,38,[],rock,0
0o0g9jmovnoiglg6dgaymy,robyn hitchcock,37046,26,"['neo-psychedelic', 'jangle pop', 'power pop']",pop,3
2ll4ckem1a2qo2fe64dp0f,ruthie foster,35204,35,"['blues', 'modern blues']",blues,2
1x82cgsqyeegal2zrw7khm,kenny rankin,26444,37,[],pop,0
04hyggsjytlekuujxegril,when chai met toast,393374,45,"['indian indie', 'hindi indie']",pop,2
1fclsnybuonftggzeg74dw,hank williams,1076306,57,"['classic country', 'honky tonk', 'traditional country', 'outlaw country', 'country']",country,5
2ibpicskvqzyoavfoyzke8,guy,808991,49,"['new jack swing', 'quiet storm']",r&b,2
6hb1mcheemg40eissjuenz,betty carter,82773,46,"['vocal jazz', 'jazz', 'jazz ballads']",jazz,3
4icvbp9rdt5ay2twdovdsr,afroman,543206,59,[],hip-hop,0
0tiodqvzguoeak26rk4pvx,sun ra,225214,42,"['free jazz', 'experimental jazz', 'jazz', 'avant-garde', 'hard bop']",jazz,5
7lg1gqdzu4r0fkabytkgzs,hobbit,28118,38,"['thai rock', 'aor']",rock,2
0jbswlkkffui4qbeps0ysi,ricardo ignacio,473,42,[],hip-hop,0
7e1iczthm2sc4jnlxemxyl,dvsn,1277978,56,"['trap soul', 'alternative r&b']",hip-hop,2
3iqwmvfkstbtl2eafi5o8k,julie fowlis,87441,53,['celtic'],folk,1
3opnouqorihwbsfs4nw0nq,nat king cole trio,200316,61,"['vocal jazz', 'christmas']",jazz,2
2mv8ajphishyjf43dxl7gt,chromeo,428196,57,"['nu disco', 'alternative dance']",electronic,2
3qummh5biab5hqpf4lqs3m,julie london,454233,59,"['vocal jazz', 'jazz', 'adult standards']",jazz,3
6nzxy2wxs6tlgzetqokei2,monica,2904698,64,['r&b'],r&b,1
7eibkyilnej1y074uiuyzj,peter hollens,312937,52,[],folk,0
118jmo6hduqeodov0xilis,karrin allyson,35150,41,"['vocal jazz', 'french jazz', 'jazz', 'bossa nova', 'jazz ballads', 'brazilian jazz']",jazz,6
5uqto8smermvxhya5xsxb6,sonic youth,1322220,58,"['noise rock', 'grunge', 'alternative rock', 'post-punk', 'shoegaze']",rock,5
2i6np70ltmohi6xjjuxhme,lena horne,64364,45,['vocal jazz'],jazz,1
0nndcl6emtfowtygqss4jy,greg brown,41320,36,"['americana', 'folk', 'alt country']",country,3
4ekyxowtjiem1yr5netm6a,georges guétary,3281,18,['chanson'],pop,1
2z4eijkdaxycr9kv2uusgz,the west coast pop art experimental band,99065,40,"['psychedelic rock', 'acid rock']",rock,2
1ncssdcxhozrafyvtrahnd,les brown,18029,32,"['big band', 'swing music']",jazz,2
74yvw9s41bo4eb7zd2nsjv,max von essen,854,21,['musicals'],classical,1
76mrn4jf8qz8om0i2xa22n,an american in paris orchestra,389,17,['musicals'],classical,1
5yc3oypnlabaj17ezinjqf,john pizzarelli,29946,42,"['vocal jazz', 'jazz']",jazz,2
5fyn4sz3t4thqcdys0ct9e,billy butterfield,928,16,"['big band', 'orchestral']",jazz,2
1i7xg21ihtagyo57o58ao7,george wettling,391,6,"['ragtime', 'swing music', 'big band']",jazz,3
1zjbfcev9uwomcrzsli2od,lou rawls,261715,54,"['philly soul', 'soul blues', 'classic soul']",r&b,3
0lyfqwjt6nxaflpzqxe9of,various artists,2800271,0,[],classical,0
5tpldudbjvkoqdzb9cthtu,the bbc big band orchestra,6703,25,"['big band', 'swing music']",jazz,2
1irffdgi95f5utmst4udg3,lee wiley,11165,35,"['vocal jazz', 'big band']",jazz,2
5nikwjqbwqrnkwlvk66ydn,christine ebersole,9349,43,['musicals'],classical,1
3bjywlhvknaluddtm7r12q,leanne cope,49,17,['musicals'],classical,1
4ppnhru3v5dlyy98avl3dk,mort stuhlmaker,1,0,[],jazz,0
4nqpiiajak2p93c2hl5rnq,oscar peterson quartet,5969,33,"['jazz ballads', 'jazz', 'cool jazz']",jazz,3
1mxqyy3psjf8kzzl4qvxs0,frank sinatra,8540777,87,"['christmas', 'big band', 'adult standards', 'swing music', 'jazz', 'vocal jazz']",jazz,6
2baualatbefjaeoh852jsy,robert fairchild,198,17,['musicals'],classical,1
0spkat5bgfp5wo2kbqziwu,dave grusin,71350,44,"['smooth jazz', 'jazz fusion', 'jazz']",jazz,3
22vg2wpyzkqvng7diajddk,joe bushkin,607,26,[],jazz,0
2y8jo9ckhjvtfekosyzrdt,rod stewart,5633604,76,['soft rock'],rock,1
1wuha1tyarbqwxiuh8fgui,todd ellison,73,34,['musicals'],classical,1
0dywcxtknqgfzif67srwea,fats waller,140055,44,"['swing music', 'ragtime', 'big band', 'jazz']",jazz,4
50fijf74wwdzejys5b4emc,brandon uranowitz,1988,40,['musicals'],classical,1
5esobckc6ji4timxqttqeg,bessie smith,159599,38,"['classic blues', 'blues', 'ragtime', 'jazz']",blues,4
32vwcbzh0xz4o9gkz4pseu,dolly parton,3013104,75,"['country', 'classic country']",country,2
1qznwtvzkvv0ljqzbapchu,jay mcshann,8309,29,"['boogie-woogie', 'blues', 'jazz', 'swing music', 'big band']",blues,5
5qgnprjtpzmk3oidqspplb,anita o'day,96575,47,"['vocal jazz', 'jazz', 'swing music', 'big band', 'jazz ballads']",jazz,5
3phl2vdao2v8ss8aptuhar,james horner,357701,66,"['soundtrack', 'score']",classical,2
77zubcdou5kcphnul8bgqy,joão gilberto,703550,64,"['bossa nova', 'brazilian jazz', 'samba', 'latin jazz', 'cool jazz', 'jazz', 'mpb']",jazz,7
7ijg9awngpvomo2syijymr,georges guétary,0,0,[],classical,0
2e3nxyfocf7qfhaifnbbuj,carmen mcrae,85514,46,"['vocal jazz', 'jazz']",jazz,2
4lpzndhswrpbeivbw6ayqv,revamp,47290,33,"['symphonic metal', 'gothic metal', 'power metal', 'gothic rock']",rock,4
1tcgs3xc47yf5vfnzj1rfw,mel brooks,12259,33,['musicals'],classical,1
6wxegst7d2jcyjq7sr8bds,kat edmonson,63533,48,"['vocal jazz', 'jazz pop', 'french jazz']",jazz,3
3lyocx7gstw9wluyomvozz,jill paice,162,19,['musicals'],classical,1
56bgobeldr6hntpqovratj,eric rigler,902,29,['celtic'],classical,1
1sx44n5qjwufcck8wto0c6,pam tillis,454925,50,"['classic country', 'country', 'traditional country']",country,3
0ioe7zpme8z6ots4ffvjjx,swing republic,74177,37,"['electro swing', 'swing music', 'nu jazz']",electronic,3
7pdbry9uwy1zq5b0uxiabq,nutone,54640,46,"['liquid funk', 'drum and bass', 'jungle']",electronic,3
2lolqgaluvzdfp5vvvttyv,tony bennett,1016631,72,"['vocal jazz', 'christmas', 'big band', 'adult standards', 'jazz']",jazz,5
0sbgi4sb8dakfznk7rfyhz,obituary,586973,49,"['death metal', 'metal', 'thrash metal', 'grindcore']",rock,4
1imeozqrzlhh9b8lozesx5,dear nora,25588,33,"['anti-folk', 'jangle pop']",folk,2
5z49aow1q5dtslkcj6wgsw,jimmie lunceford,20566,32,"['swing music', 'big band', 'ragtime']",jazz,3
5wam12ngwdbirldv78tnsf,artie shaw,119632,48,"['big band', 'swing music', 'jazz']",jazz,3
16ev2tebyehqadrfezj9h8,audrey hepburn,84085,45,[],jazz,0
2zuae0h2nhsuucoyksvsj2,thelonious monk quartet,86112,26,"['jazz', 'hard bop', 'bebop']",jazz,3
1mhlgweinrwnhjjc2eufyk,gene kelly,112032,44,['musicals'],classical,1
4btdawczhr6nprjtbvgqnx,fred astaire,178578,49,"['big band', 'swing music', 'adult standards']",jazz,3
5vxtgexyfsc316jafispzq,mel gibson,1679,40,[],classical,0
5yxyjsfaneauwsm5kouzkc,london symphony orchestra,360738,76,"['classical', 'orchestral', 'ballet', 'opera']",classical,4
4m6i4jqe8b855odbd1tngm,rubella ballet,5116,8,"['deathrock', 'gothic rock', 'post-punk']",rock,3
5m5ci7a7x1nkfjfjizumoa,les mccann ltd,879,17,"['vocal jazz', 'hard bop', 'philly soul', 'jazz']",r&b,4
1bgyxtwjzwa5pqldsvs9b8,sarah vaughan,715013,57,"['vocal jazz', 'jazz', 'jazz ballads']",jazz,3
5z1vafwt35evvcp1xlzzul,diana krall,1175951,67,"['vocal jazz', 'jazz', 'jazz pop', 'smooth jazz']",jazz,4
4zjxd2hv7hb8zjmiy8a1tm,german error message,43566,41,"['slowcore', 'lo-fi indie', 'ambient folk']",electronic,3
74cb3mg0x0bonynw1uxynm,hillsong united,4282083,71,"['worship', 'christian', 'ccm', 'pop worship', 'gospel']",pop,5
49e4v89vmldcfcmydv9wq9,dean martin,1987523,82,"['christmas', 'adult standards', 'big band', 'swing music']",jazz,4
0jarapasbmickyhz0590me,freestyle,493641,58,"['opm', 'pinoy r&b', 'pinoy alternative', 'p-pop', 'pinoy rock']",pop,5
5rsckx1sh1u67meeuytgwk,michelle branch,694468,59,[],pop,0
0mavx5yzdhylg2ztjc3md3,robin trower,268116,45,"['blues rock', 'blues', 'modern blues']",blues,3
3so8muexafy2ngwuzbyrtr,cody chesnutt,51096,50,"['neo soul', 'retro pop']",r&b,2
7xacvhpiirnuqfdqo0usb1,fantasia,2239785,60,['r&b'],r&b,1
4banbhds1iluagtx5erw2p,jon langston,376400,50,['country'],country,1
218krjz7fjs0hwik8ynzhz,charlie rich,250258,49,['classic country'],country,1
3x0lgzspgnh91o6nbmtqts,the sadies,29038,33,"['alt country', 'americana']",country,2
0um9obps5kgnncqahfxdbv,randy rogers,149973,39,"['texas country', 'red dirt']",country,2
67e4otnyalf7cutrwjb7dg,matthew broderick,1217,31,['musicals'],classical,1
4wlajfeqasv66aocwncowa,buju banton,700832,58,"['reggae', 'dancehall', 'ragga', 'lovers rock', 'roots reggae', 'soca']",folk,6
0u2fhsq3ln94y5q57xazwf,keith urban,5286889,68,['country'],country,1
7mpcfx7phnbh6n4hmcd61a,john michael montgomery,1216679,62,"['country', 'classic country']",country,2
4fwuxg6xqhfdlodmw36oha,paloma faith,1526871,66,[],electronic,0
5mfdtmy6vjushmdycujhox,holly williams,30778,32,"['americana', 'alt country']",country,2
4qij2i8i6urte2sckgkvoy,rodney crowell,107375,47,"['americana', 'outlaw country', 'alt country', 'rockabilly']",country,4
0i7unrlidcd310zbgeuqh5,jd souther,70620,40,"['country rock', 'yacht rock', 'aor']",country,3
4tw2lmn9ttpuv7gy7mvpi4,kenny rogers,3263080,73,"['country', 'classic country']",country,2
19y5mfbh7gohedgwkm7qsp,luther vandross,3936435,67,"['quiet storm', 'soul', 'classic soul']",r&b,3
3oftzblfcqulxwnzmx8zli,wade bowen,171704,46,"['texas country', 'red dirt', 'outlaw country', 'country']",country,4
4uymcyxjm1ro5fvc9lokwf,john doe,12417,27,"['alt country', 'americana', 'roots rock']",country,3
5nl9v6kr46cpvgigm6tloo,original broadway cast of the producers,1152,29,['musicals'],classical,1
1lfkkuzn302wp15dyh28id,tammy wynette,652003,54,"['classic country', 'traditional country', 'country', 'honky tonk']",country,4
5fizhcg2de8322hzodbdwl,the secret sisters,124572,52,"['southern gothic', 'americana']",country,2
0fcmrwjufncuwoxe1h2b0h,restless heart,274429,53,['classic country'],country,1
3p33qfngbvxl86yqywspfj,martina mcbride,1424430,61,['country'],country,1
5kqgfreo5fzmbmsao3cetj,flogging molly,716716,54,"['celtic punk', 'celtic rock', 'celtic', 'folk punk', 'punk']",rock,5
2pvpkean9xsrdrivuoxwmb,dottie west,98073,39,"['classic country', 'traditional country']",country,2
02rd0anewfmtf7imku9uor,reba mcentire,2242366,64,"['country', 'classic country']",country,2
7ari9ozda2ciputfuguapk,larry carlton,138854,44,"['smooth jazz', 'jazz fusion', 'jazz', 'cool jazz']",jazz,4
2pjozci1oug1ypufssdmla,the producers ensemble,482,23,['musicals'],classical,1
0p0do9gwisgwesf6ui3mrv,nathan lane,20836,57,[],classical,0
6oqqbene7pi7zi7snti9ko,billy gilman,27336,35,[],country,0
6rbiwdgaskxjepnzjl5vne,drew sidora,10524,31,[],electronic,0
5aygfdceax5ktzoxscpt9o,albert king,485525,52,"['blues', 'classic blues', 'blues rock', 'soul blues', 'modern blues']",blues,5
7ajokpciqf0ghmzjlodw2k,suga free,428368,50,"['g-funk', 'west coast hip hop', 'gangster rap']",hip-hop,3
5wpebloinversg3zp3cvak,jeremy camp,1225029,61,"['christian', 'ccm', 'worship', 'christian rock', 'christian alternative rock', 'christian pop']",rock,6
2qqzbv6smvvtohqougzqka,alexandra savior,317173,47,[],rock,0
3yvqkjwj5ykjvunp7ybty9,from indian lakes,86084,40,[],rock,0
6vel8vhamjhtpc5uovfl3h,the damned,421463,49,"['punk', 'proto-punk', 'gothic rock', 'post-punk', 'deathrock', 'new wave', 'horror punk']",rock,7
4w3qqrcmbv8dasemwbxmxf,prefab sprout,228341,48,[],pop,0
41q0hrwwbtuukjc7c1rp6k,311,1209869,63,"['reggae rock', 'funk rock', 'rap rock']",folk,3
